Date,Day,Time,Transaction,Item
19/2/2017,Sunday,12:14:46,6853,Coffee
19/2/2017,Sunday,12:14:46,6853,Scone
19/2/2017,Sunday,12:18:54,6854,Coffee
19/2/2017,Sunday,12:18:54,6854,Tea
19/2/2017,Sunday,12:18:54,6854,Medialuna
19/2/2017,Sunday,12:18:54,6854,Toast
19/2/2017,Sunday,12:18:54,6854,Farm House
19/2/2017,Sunday,12:25:10,6855,Tea
19/2/2017,Sunday,12:25:10,6855,Tea
19/2/2017,Sunday,12:25:10,6855,Cake
19/2/2017,Sunday,12:25:10,6855,NONE
19/2/2017,Sunday,12:25:10,6855,Spanish Brunch
19/2/2017,Sunday,12:25:10,6855,Duck egg
19/2/2017,Sunday,12:25:10,6855,Jam
19/2/2017,Sunday,12:36:00,6856,Bread
19/2/2017,Sunday,12:36:00,6856,Bread
19/2/2017,Sunday,12:38:58,6857,Coffee
19/2/2017,Sunday,12:38:58,6857,Coffee
19/2/2017,Sunday,12:38:58,6857,Pastry
19/2/2017,Sunday,12:48:42,6858,Coffee
19/2/2017,Sunday,12:48:42,6858,Tea
19/2/2017,Sunday,12:48:42,6858,Spanish Brunch
19/2/2017,Sunday,12:48:42,6858,Alfajores
19/2/2017,Sunday,12:48:42,6858,Cake
19/2/2017,Sunday,12:52:10,6859,Bread
19/2/2017,Sunday,12:52:10,6859,Coffee
19/2/2017,Sunday,12:52:10,6859,Tea
19/2/2017,Sunday,12:52:10,6859,Toast
19/2/2017,Sunday,12:53:53,6860,Farm House
19/2/2017,Sunday,12:53:53,6860,Cake
19/2/2017,Sunday,12:55:01,6861,Tea
19/2/2017,Sunday,12:55:01,6861,Pastry
19/2/2017,Sunday,12:55:01,6861,Scone
19/2/2017,Sunday,12:55:01,6861,Tiffin
19/2/2017,Sunday,12:59:02,6862,Tiffin
19/2/2017,Sunday,12:59:02,6862,Bread
19/2/2017,Sunday,12:59:46,6863,Bread
19/2/2017,Sunday,12:59:46,6863,Bread
19/2/2017,Sunday,12:59:46,6863,Coffee
19/2/2017,Sunday,12:59:46,6863,Cake
19/2/2017,Sunday,12:59:46,6863,Alfajores
19/2/2017,Sunday,13:03:52,6864,Tiffin
19/2/2017,Sunday,13:03:52,6864,Farm House
19/2/2017,Sunday,13:25:11,6865,Coffee
19/2/2017,Sunday,13:25:11,6865,NONE
19/2/2017,Sunday,13:25:11,6865,Spanish Brunch
19/2/2017,Sunday,13:39:43,6866,Alfajores
19/2/2017,Sunday,13:43:13,6867,Coffee
19/2/2017,Sunday,13:43:13,6867,Bread
19/2/2017,Sunday,13:43:50,6868,Coffee
19/2/2017,Sunday,13:49:43,6869,Coffee
19/2/2017,Sunday,13:49:43,6869,Coffee
19/2/2017,Sunday,13:49:43,6869,Sandwich
19/2/2017,Sunday,13:49:43,6869,Sandwich
19/2/2017,Sunday,13:49:43,6869,Alfajores
19/2/2017,Sunday,13:49:43,6869,Alfajores
19/2/2017,Sunday,13:52:35,6870,Scone
19/2/2017,Sunday,13:52:35,6870,Coffee
19/2/2017,Sunday,13:52:35,6870,Coffee
19/2/2017,Sunday,13:54:41,6871,Bread
19/2/2017,Sunday,13:54:41,6871,Bread
19/2/2017,Sunday,13:54:41,6871,Scone
19/2/2017,Sunday,13:54:41,6871,Sandwich
19/2/2017,Sunday,13:54:41,6871,Alfajores
19/2/2017,Sunday,13:55:27,6872,Coffee
19/2/2017,Sunday,13:55:27,6872,Coffee
19/2/2017,Sunday,13:57:06,6873,Coffee
19/2/2017,Sunday,13:57:06,6873,Spanish Brunch
19/2/2017,Sunday,13:57:06,6873,Baguette
19/2/2017,Sunday,13:58:27,6874,NONE
19/2/2017,Sunday,13:58:27,6874,Coffee
19/2/2017,Sunday,14:01:45,6875,Cake
19/2/2017,Sunday,14:03:23,6876,Coffee
19/2/2017,Sunday,14:03:23,6876,Cake
19/2/2017,Sunday,14:04:37,6877,Bread
19/2/2017,Sunday,14:05:10,6878,Sandwich
19/2/2017,Sunday,14:05:10,6878,Coke
19/2/2017,Sunday,14:05:10,6878,Bread
19/2/2017,Sunday,14:05:10,6878,Cake
19/2/2017,Sunday,14:08:42,6879,Coffee
19/2/2017,Sunday,14:08:42,6879,Cake
19/2/2017,Sunday,14:08:42,6879,Bread
19/2/2017,Sunday,14:08:42,6879,Cookies
19/2/2017,Sunday,14:10:31,6880,The Nomad
19/2/2017,Sunday,14:23:27,6881,Tea
19/2/2017,Sunday,14:23:27,6881,Bread
19/2/2017,Sunday,14:23:27,6881,Alfajores
19/2/2017,Sunday,14:33:33,6882,Cake
19/2/2017,Sunday,14:33:33,6882,Cake
19/2/2017,Sunday,14:33:33,6882,Coffee granules 
19/2/2017,Sunday,14:35:33,6883,Coffee
19/2/2017,Sunday,14:35:33,6883,Salad
19/2/2017,Sunday,14:35:33,6883,Cake
19/2/2017,Sunday,14:35:33,6883,Extra Salami or Feta
19/2/2017,Sunday,14:35:33,6883,Cake
19/2/2017,Sunday,14:35:33,6883,Tea
19/2/2017,Sunday,14:37:19,6884,Coffee
19/2/2017,Sunday,14:43:20,6885,Coffee
19/2/2017,Sunday,14:43:20,6885,Tea
19/2/2017,Sunday,14:43:20,6885,Medialuna
19/2/2017,Sunday,14:43:20,6885,Brownie
19/2/2017,Sunday,14:43:20,6885,Juice
19/2/2017,Sunday,15:27:46,6886,Baguette
19/2/2017,Sunday,15:41:59,6887,Coffee
19/2/2017,Sunday,15:41:59,6887,Coffee
19/2/2017,Sunday,15:41:59,6887,Coffee
19/2/2017,Sunday,15:41:59,6887,Coffee
19/2/2017,Sunday,15:41:59,6887,Cake
19/2/2017,Sunday,18:23:31,6888,Afternoon with the baker
19/2/2017,Sunday,18:40:23,6889,Afternoon with the baker
20/2/2017,Monday,8:21:13,6890,Bread
20/2/2017,Monday,8:21:13,6890,Brownie
20/2/2017,Monday,9:27:33,6891,Coffee
20/2/2017,Monday,10:04:01,6892,The Nomad
20/2/2017,Monday,10:04:01,6892,Coffee
20/2/2017,Monday,10:14:10,6893,Coffee
20/2/2017,Monday,10:24:37,6894,Coffee
20/2/2017,Monday,10:24:37,6894,Scone
20/2/2017,Monday,10:25:27,6895,Coffee
20/2/2017,Monday,10:25:27,6895,Medialuna
20/2/2017,Monday,10:37:48,6896,Bread
20/2/2017,Monday,10:42:04,6897,Fudge
20/2/2017,Monday,10:42:04,6897,Fudge
20/2/2017,Monday,10:49:15,6898,Coffee
20/2/2017,Monday,10:49:15,6898,Bread
20/2/2017,Monday,10:50:16,6899,Coffee
20/2/2017,Monday,10:50:16,6899,Juice
20/2/2017,Monday,10:50:16,6899,Bread
20/2/2017,Monday,10:55:29,6900,Alfajores
20/2/2017,Monday,10:55:29,6900,Bread
20/2/2017,Monday,10:55:29,6900,Coffee
20/2/2017,Monday,10:55:29,6900,Coffee
20/2/2017,Monday,10:58:32,6901,Coffee
20/2/2017,Monday,11:00:52,6902,Coffee
20/2/2017,Monday,11:23:01,6903,Coffee
20/2/2017,Monday,11:23:01,6903,Medialuna
20/2/2017,Monday,11:25:25,6904,Pastry
20/2/2017,Monday,11:27:32,6905,Scone
20/2/2017,Monday,11:27:32,6905,Cookies
20/2/2017,Monday,11:27:32,6905,Hot chocolate
20/2/2017,Monday,11:27:32,6905,Coffee
20/2/2017,Monday,11:46:08,6906,Bread
20/2/2017,Monday,11:58:28,6907,Salad
20/2/2017,Monday,11:59:57,6908,Coffee
20/2/2017,Monday,11:59:57,6908,Tea
20/2/2017,Monday,11:59:57,6908,Coffee
20/2/2017,Monday,11:59:57,6908,Pastry
20/2/2017,Monday,11:59:57,6908,NONE
20/2/2017,Monday,12:07:51,6909,Bread
20/2/2017,Monday,12:11:53,6910,Bread
20/2/2017,Monday,12:15:36,6911,Bread
20/2/2017,Monday,12:16:06,6912,Scone
20/2/2017,Monday,12:18:26,6913,Sandwich
20/2/2017,Monday,12:18:26,6913,Sandwich
20/2/2017,Monday,12:18:26,6913,Coffee
20/2/2017,Monday,12:18:26,6913,Coffee
20/2/2017,Monday,12:22:54,6914,Bread
20/2/2017,Monday,12:28:42,6915,Coffee
20/2/2017,Monday,12:28:42,6915,Coffee
20/2/2017,Monday,12:35:57,6916,Juice
20/2/2017,Monday,12:35:57,6916,Sandwich
20/2/2017,Monday,12:35:57,6916,NONE
20/2/2017,Monday,12:35:57,6916,Spanish Brunch
20/2/2017,Monday,12:35:57,6916,Tea
20/2/2017,Monday,12:35:57,6916,Alfajores
20/2/2017,Monday,12:35:57,6916,Scone
20/2/2017,Monday,12:40:35,6917,Bread
20/2/2017,Monday,12:43:02,6918,Hot chocolate
20/2/2017,Monday,12:59:42,6919,Sandwich
20/2/2017,Monday,13:12:53,6920,Coffee
20/2/2017,Monday,13:12:53,6920,Cake
20/2/2017,Monday,13:17:45,6921,Alfajores
20/2/2017,Monday,13:17:45,6921,Brownie
20/2/2017,Monday,13:17:45,6921,Bread
20/2/2017,Monday,13:17:45,6921,Bread
20/2/2017,Monday,13:37:37,6922,Coffee
20/2/2017,Monday,13:37:37,6922,Bread
20/2/2017,Monday,13:55:19,6923,Smoothies
20/2/2017,Monday,13:55:19,6923,Coffee
20/2/2017,Monday,13:55:19,6923,Bread
20/2/2017,Monday,13:55:19,6923,Cookies
20/2/2017,Monday,14:08:20,6924,Toast
20/2/2017,Monday,14:08:20,6924,Spanish Brunch
20/2/2017,Monday,14:08:20,6924,Coke
20/2/2017,Monday,14:08:20,6924,Tea
20/2/2017,Monday,14:08:20,6924,Coffee
20/2/2017,Monday,14:13:52,6925,Bread
20/2/2017,Monday,14:13:52,6925,Bread
20/2/2017,Monday,14:13:52,6925,Scone
20/2/2017,Monday,14:13:52,6925,Sandwich
20/2/2017,Monday,14:13:52,6925,The Nomad
20/2/2017,Monday,14:20:44,6926,Coffee
20/2/2017,Monday,14:20:44,6926,Bread
20/2/2017,Monday,15:19:32,6927,Coffee
20/2/2017,Monday,15:19:32,6927,Cookies
20/2/2017,Monday,15:36:40,6928,Pastry
20/2/2017,Monday,15:36:40,6928,Jammie Dodgers
20/2/2017,Monday,15:39:27,6929,Medialuna
20/2/2017,Monday,15:39:27,6929,Coffee
20/2/2017,Monday,15:39:27,6929,Hot chocolate
20/2/2017,Monday,15:39:56,6930,Tea
20/2/2017,Monday,15:39:56,6930,Bread
20/2/2017,Monday,15:41:05,6931,Truffles
20/2/2017,Monday,15:43:46,6932,Juice
20/2/2017,Monday,15:43:46,6932,Tea
20/2/2017,Monday,15:43:46,6932,Cake
20/2/2017,Monday,15:47:25,6933,Bread
20/2/2017,Monday,15:47:25,6933,Tea
20/2/2017,Monday,15:48:44,6934,Coffee
20/2/2017,Monday,15:48:44,6934,Cake
20/2/2017,Monday,15:52:01,6935,Juice
20/2/2017,Monday,16:06:44,6936,Bread
20/2/2017,Monday,16:06:44,6936,Bread
20/2/2017,Monday,16:06:44,6936,Bread
20/2/2017,Monday,16:06:44,6936,Coffee
20/2/2017,Monday,16:19:36,6937,Coffee
20/2/2017,Monday,16:19:36,6937,Medialuna
20/2/2017,Monday,16:24:59,6938,Coffee
20/2/2017,Monday,16:24:59,6938,Bread
20/2/2017,Monday,16:26:39,6939,Alfajores
20/2/2017,Monday,16:26:39,6939,Bread
20/2/2017,Monday,16:28:40,6940,Cookies
20/2/2017,Monday,16:28:40,6940,Alfajores
20/2/2017,Monday,16:28:40,6940,Pastry
20/2/2017,Monday,16:28:40,6940,Medialuna
20/2/2017,Monday,16:49:30,6941,Eggs
21/2/2017,Tuesday,9:18:55,6942,Coffee
21/2/2017,Tuesday,9:18:55,6942,Toast
21/2/2017,Tuesday,9:19:57,6943,Coffee
21/2/2017,Tuesday,9:27:44,6944,Bread
21/2/2017,Tuesday,9:59:40,6945,Bread
21/2/2017,Tuesday,9:59:40,6945,Coffee
21/2/2017,Tuesday,9:59:40,6945,Pastry
21/2/2017,Tuesday,10:09:14,6946,Farm House
21/2/2017,Tuesday,10:29:09,6947,Tea
21/2/2017,Tuesday,11:02:39,6948,Coffee
21/2/2017,Tuesday,11:31:47,6950,Coffee
21/2/2017,Tuesday,11:31:47,6950,Bread
21/2/2017,Tuesday,11:31:47,6950,Pastry
21/2/2017,Tuesday,11:34:29,6951,Jam
21/2/2017,Tuesday,11:34:29,6951,Coffee
21/2/2017,Tuesday,11:34:29,6951,Bread
21/2/2017,Tuesday,11:34:29,6951,Scone
21/2/2017,Tuesday,11:39:28,6952,Tea
21/2/2017,Tuesday,11:39:28,6952,Scone
21/2/2017,Tuesday,12:02:06,6953,Coffee
21/2/2017,Tuesday,12:11:37,6954,Tea
21/2/2017,Tuesday,12:13:19,6955,Bread
21/2/2017,Tuesday,12:13:19,6955,Coffee
21/2/2017,Tuesday,12:15:27,6956,Baguette
21/2/2017,Tuesday,12:18:07,6957,Coffee
21/2/2017,Tuesday,12:44:17,6958,Coffee
21/2/2017,Tuesday,12:44:17,6958,Coffee
21/2/2017,Tuesday,12:44:17,6958,Bread
21/2/2017,Tuesday,12:44:17,6958,Pastry
21/2/2017,Tuesday,12:48:04,6959,Bread
21/2/2017,Tuesday,12:48:41,6960,Bread
21/2/2017,Tuesday,12:48:41,6960,Coffee
21/2/2017,Tuesday,12:48:41,6960,Coffee
21/2/2017,Tuesday,13:00:22,6961,Tea
21/2/2017,Tuesday,13:00:22,6961,Scone
21/2/2017,Tuesday,13:11:53,6962,Coffee
21/2/2017,Tuesday,13:17:57,6963,Sandwich
21/2/2017,Tuesday,13:17:57,6963,Tea
21/2/2017,Tuesday,13:18:53,6964,Bread
21/2/2017,Tuesday,14:04:06,6965,Coffee
21/2/2017,Tuesday,14:04:06,6965,Coffee
21/2/2017,Tuesday,14:04:06,6965,Tea
21/2/2017,Tuesday,14:04:06,6965,Medialuna
21/2/2017,Tuesday,14:23:51,6966,Tea
21/2/2017,Tuesday,14:23:51,6966,Tea
21/2/2017,Tuesday,14:23:51,6966,Coffee
21/2/2017,Tuesday,14:23:51,6966,Coffee
21/2/2017,Tuesday,14:23:51,6966,Sandwich
21/2/2017,Tuesday,14:29:37,6967,Bread
21/2/2017,Tuesday,14:46:38,6968,Coffee
21/2/2017,Tuesday,14:46:38,6968,Pastry
21/2/2017,Tuesday,14:57:47,6969,Cake
21/2/2017,Tuesday,14:59:27,6970,Coffee
21/2/2017,Tuesday,14:59:27,6970,Coffee
21/2/2017,Tuesday,14:59:27,6970,Salad
21/2/2017,Tuesday,15:06:17,6971,Bread
21/2/2017,Tuesday,15:08:46,6972,Bread
21/2/2017,Tuesday,15:09:29,6973,Jam
21/2/2017,Tuesday,15:12:10,6974,Coffee
21/2/2017,Tuesday,15:12:10,6974,Cake
21/2/2017,Tuesday,15:12:10,6974,Toast
21/2/2017,Tuesday,15:13:39,6975,Coffee
21/2/2017,Tuesday,15:13:39,6975,Toast
21/2/2017,Tuesday,15:27:30,6976,Cake
21/2/2017,Tuesday,15:27:30,6976,Tea
21/2/2017,Tuesday,15:36:48,6977,Truffles
21/2/2017,Tuesday,15:36:48,6977,Alfajores
21/2/2017,Tuesday,15:36:48,6977,Soup
21/2/2017,Tuesday,15:48:24,6978,Cake
21/2/2017,Tuesday,15:48:24,6978,Alfajores
21/2/2017,Tuesday,16:02:34,6979,Coffee
21/2/2017,Tuesday,16:02:34,6979,Cookies
21/2/2017,Tuesday,16:02:34,6979,Mineral water
21/2/2017,Tuesday,16:02:34,6979,Tea
21/2/2017,Tuesday,16:02:34,6979,Alfajores
21/2/2017,Tuesday,16:07:01,6980,Coffee
21/2/2017,Tuesday,16:07:01,6980,Toast
21/2/2017,Tuesday,16:07:01,6980,Coffee
21/2/2017,Tuesday,16:07:01,6980,Cookies
21/2/2017,Tuesday,16:24:10,6981,Coffee
21/2/2017,Tuesday,16:24:10,6981,Tea
21/2/2017,Tuesday,16:24:10,6981,Scone
21/2/2017,Tuesday,16:41:42,6982,Cookies
21/2/2017,Tuesday,16:53:53,6983,Farm House
21/2/2017,Tuesday,17:03:16,6984,Tea
21/2/2017,Tuesday,17:03:16,6984,Chicken Stew
21/2/2017,Tuesday,17:04:24,6985,Coffee
21/2/2017,Tuesday,17:04:24,6985,Cookies
22/2/2017,Wednesday,8:44:52,6986,Bread
22/2/2017,Wednesday,8:55:01,6987,Bread
22/2/2017,Wednesday,9:10:39,6988,Coffee
22/2/2017,Wednesday,9:10:39,6988,Pastry
22/2/2017,Wednesday,9:10:39,6988,Cake
22/2/2017,Wednesday,9:25:10,6989,Bread
22/2/2017,Wednesday,9:31:14,6990,Coffee
22/2/2017,Wednesday,9:46:33,6991,Alfajores
22/2/2017,Wednesday,9:46:33,6991,Alfajores
22/2/2017,Wednesday,10:05:24,6992,Alfajores
22/2/2017,Wednesday,10:05:24,6992,Alfajores
22/2/2017,Wednesday,10:32:58,6993,Coffee
22/2/2017,Wednesday,10:32:58,6993,Coffee
22/2/2017,Wednesday,10:32:58,6993,Pastry
22/2/2017,Wednesday,10:39:33,6994,Cake
22/2/2017,Wednesday,10:39:33,6994,Coffee
22/2/2017,Wednesday,10:39:59,6995,Coffee
22/2/2017,Wednesday,11:30:17,6996,Bread
22/2/2017,Wednesday,11:30:17,6996,Medialuna
22/2/2017,Wednesday,11:32:34,6997,Bread
22/2/2017,Wednesday,11:32:34,6997,Coffee
22/2/2017,Wednesday,11:32:34,6997,Hot chocolate
22/2/2017,Wednesday,11:47:18,6998,Coffee
22/2/2017,Wednesday,11:47:18,6998,Bread
22/2/2017,Wednesday,11:47:18,6998,Pastry
22/2/2017,Wednesday,11:50:53,6999,Toast
22/2/2017,Wednesday,11:54:20,7000,Coffee
22/2/2017,Wednesday,11:58:57,7001,Bread
22/2/2017,Wednesday,11:58:57,7001,Tea
22/2/2017,Wednesday,11:58:57,7001,Spanish Brunch
22/2/2017,Wednesday,11:58:57,7001,NONE
22/2/2017,Wednesday,12:11:04,7002,Coffee
22/2/2017,Wednesday,12:11:04,7002,Coffee
22/2/2017,Wednesday,12:11:04,7002,Pastry
22/2/2017,Wednesday,12:11:04,7002,Pastry
22/2/2017,Wednesday,12:11:48,7003,Coffee
22/2/2017,Wednesday,12:11:48,7003,Coffee
22/2/2017,Wednesday,12:12:45,7004,Farm House
22/2/2017,Wednesday,12:22:56,7005,Tea
22/2/2017,Wednesday,12:22:56,7005,Toast
22/2/2017,Wednesday,12:24:03,7006,Bread
22/2/2017,Wednesday,12:55:17,7007,Scone
22/2/2017,Wednesday,12:55:17,7007,Bread
22/2/2017,Wednesday,12:55:17,7007,Baguette
22/2/2017,Wednesday,13:12:36,7008,Sandwich
22/2/2017,Wednesday,13:12:36,7008,Bread
22/2/2017,Wednesday,13:12:36,7008,Alfajores
22/2/2017,Wednesday,13:12:36,7008,Fudge
22/2/2017,Wednesday,13:16:00,7009,Coffee
22/2/2017,Wednesday,13:16:00,7009,Sandwich
22/2/2017,Wednesday,13:17:03,7010,Tea
22/2/2017,Wednesday,13:17:03,7010,NONE
22/2/2017,Wednesday,13:20:41,7011,Coffee
22/2/2017,Wednesday,13:20:41,7011,Pastry
22/2/2017,Wednesday,13:20:41,7011,Bread
22/2/2017,Wednesday,14:11:57,7012,Truffles
22/2/2017,Wednesday,14:11:57,7012,Coffee
22/2/2017,Wednesday,14:11:57,7012,Sandwich
22/2/2017,Wednesday,14:11:57,7012,Sandwich
22/2/2017,Wednesday,14:11:57,7012,Salad
22/2/2017,Wednesday,14:26:14,7013,Coffee
22/2/2017,Wednesday,14:33:24,7014,Tea
22/2/2017,Wednesday,14:33:24,7014,Coke
22/2/2017,Wednesday,14:33:24,7014,Pastry
22/2/2017,Wednesday,14:33:24,7014,Brownie
22/2/2017,Wednesday,14:33:24,7014,Scone
22/2/2017,Wednesday,14:33:24,7014,Alfajores
22/2/2017,Wednesday,14:50:58,7015,Tea
22/2/2017,Wednesday,14:50:58,7015,Bread
22/2/2017,Wednesday,14:51:18,7016,Bread
22/2/2017,Wednesday,14:51:18,7016,Tea
22/2/2017,Wednesday,14:52:16,7017,Bread
22/2/2017,Wednesday,14:53:41,7018,Tea
22/2/2017,Wednesday,14:53:41,7018,Tea
22/2/2017,Wednesday,14:53:41,7018,Tea
22/2/2017,Wednesday,14:53:41,7018,Brownie
22/2/2017,Wednesday,14:53:41,7018,Bread
22/2/2017,Wednesday,15:06:27,7019,Bread
22/2/2017,Wednesday,15:06:27,7019,Bread
22/2/2017,Wednesday,15:06:27,7019,Chicken Stew
22/2/2017,Wednesday,15:06:27,7019,Sandwich
22/2/2017,Wednesday,15:08:27,7020,Coffee
22/2/2017,Wednesday,15:15:07,7021,Coffee
22/2/2017,Wednesday,15:15:07,7021,Sandwich
22/2/2017,Wednesday,15:20:06,7022,Bread
22/2/2017,Wednesday,15:20:06,7022,Scone
22/2/2017,Wednesday,15:26:25,7023,Soup
22/2/2017,Wednesday,15:26:25,7023,Sandwich
22/2/2017,Wednesday,15:26:25,7023,Coffee
22/2/2017,Wednesday,15:26:25,7023,Tea
22/2/2017,Wednesday,15:26:25,7023,Cake
22/2/2017,Wednesday,15:33:16,7024,Farm House
22/2/2017,Wednesday,15:34:34,7025,Scandinavian
22/2/2017,Wednesday,15:40:58,7026,Tea
22/2/2017,Wednesday,15:40:58,7026,Coffee
22/2/2017,Wednesday,15:40:58,7026,Scone
22/2/2017,Wednesday,15:56:27,7027,Smoothies
22/2/2017,Wednesday,15:56:27,7027,Coffee
22/2/2017,Wednesday,15:56:27,7027,Coffee
22/2/2017,Wednesday,15:56:27,7027,Cake
22/2/2017,Wednesday,16:12:23,7028,Coffee
22/2/2017,Wednesday,16:12:23,7028,Coffee
22/2/2017,Wednesday,16:12:23,7028,Coffee
22/2/2017,Wednesday,16:12:23,7028,Sandwich
22/2/2017,Wednesday,16:12:23,7028,Sandwich
22/2/2017,Wednesday,16:21:55,7029,Brownie
22/2/2017,Wednesday,16:21:55,7029,Farm House
22/2/2017,Wednesday,16:59:36,7030,Coffee
22/2/2017,Wednesday,16:59:36,7030,Cake
22/2/2017,Wednesday,17:07:06,7031,Alfajores
22/2/2017,Wednesday,17:07:06,7031,Cookies
22/2/2017,Wednesday,17:07:06,7031,Cake
22/2/2017,Wednesday,17:07:06,7031,Bread
22/2/2017,Wednesday,17:41:14,7032,Coffee
22/2/2017,Wednesday,17:41:14,7032,Juice
23/2/2017,Thursday,8:56:20,7033,Bread
23/2/2017,Thursday,9:07:58,7034,Bread
23/2/2017,Thursday,9:07:58,7034,Brownie
23/2/2017,Thursday,9:07:58,7034,Coffee
23/2/2017,Thursday,9:13:46,7035,Cake
23/2/2017,Thursday,9:15:33,7036,Brownie
23/2/2017,Thursday,9:15:33,7036,Coffee
23/2/2017,Thursday,9:15:33,7036,Coffee
23/2/2017,Thursday,9:15:33,7036,Bread
23/2/2017,Thursday,9:33:18,7037,Brownie
23/2/2017,Thursday,9:33:18,7037,Coffee
23/2/2017,Thursday,9:43:49,7038,Coffee
23/2/2017,Thursday,9:43:49,7038,Bread
23/2/2017,Thursday,9:51:53,7039,Hot chocolate
23/2/2017,Thursday,9:52:18,7040,Coffee
23/2/2017,Thursday,9:52:18,7040,Coffee
23/2/2017,Thursday,10:00:28,7041,Coffee
23/2/2017,Thursday,10:00:28,7041,Coffee
23/2/2017,Thursday,10:47:24,7042,Medialuna
23/2/2017,Thursday,10:47:24,7042,Bread
23/2/2017,Thursday,10:57:26,7043,Hot chocolate
23/2/2017,Thursday,10:57:26,7043,Coffee
23/2/2017,Thursday,10:57:26,7043,Toast
23/2/2017,Thursday,10:57:26,7043,Bread
23/2/2017,Thursday,11:03:22,7044,Coffee
23/2/2017,Thursday,11:22:42,7045,Coffee
23/2/2017,Thursday,11:22:42,7045,Tiffin
23/2/2017,Thursday,11:23:57,7046,Muffin
23/2/2017,Thursday,11:23:57,7046,Cookies
23/2/2017,Thursday,11:23:57,7046,Hot chocolate
23/2/2017,Thursday,11:23:57,7046,Juice
23/2/2017,Thursday,11:24:39,7047,Coffee
23/2/2017,Thursday,11:24:39,7047,Juice
23/2/2017,Thursday,11:24:39,7047,Cookies
23/2/2017,Thursday,11:24:39,7047,Bread
23/2/2017,Thursday,11:35:56,7048,Coffee
23/2/2017,Thursday,11:35:56,7048,Coffee
23/2/2017,Thursday,11:35:56,7048,Coffee
23/2/2017,Thursday,11:35:56,7048,Toast
23/2/2017,Thursday,11:35:56,7048,Sandwich
23/2/2017,Thursday,11:55:04,7049,Baguette
23/2/2017,Thursday,12:15:36,7050,Juice
23/2/2017,Thursday,12:15:36,7050,Baguette
23/2/2017,Thursday,12:31:45,7051,Chicken Stew
23/2/2017,Thursday,12:31:45,7051,Coffee
23/2/2017,Thursday,12:46:01,7052,Bread
23/2/2017,Thursday,12:50:56,7053,Coffee
23/2/2017,Thursday,13:06:58,7054,Sandwich
23/2/2017,Thursday,13:11:08,7055,Cake
23/2/2017,Thursday,13:11:08,7055,Brownie
23/2/2017,Thursday,13:11:08,7055,Tea
23/2/2017,Thursday,13:11:08,7055,Soup
23/2/2017,Thursday,13:17:13,7056,Tea
23/2/2017,Thursday,13:17:13,7056,Scone
23/2/2017,Thursday,13:17:56,7057,Scone
23/2/2017,Thursday,13:17:56,7057,Tea
23/2/2017,Thursday,13:26:37,7058,Coffee
23/2/2017,Thursday,13:26:37,7058,Tea
23/2/2017,Thursday,13:26:37,7058,Cake
23/2/2017,Thursday,13:38:10,7059,Chicken Stew
23/2/2017,Thursday,13:46:36,7060,Coffee
23/2/2017,Thursday,13:46:36,7060,Alfajores
23/2/2017,Thursday,14:08:20,7061,Bread
23/2/2017,Thursday,14:21:03,7062,Spanish Brunch
23/2/2017,Thursday,14:21:03,7062,Coffee
23/2/2017,Thursday,15:02:29,7063,Mineral water
23/2/2017,Thursday,15:02:29,7063,Soup
23/2/2017,Thursday,15:02:29,7063,Soup
23/2/2017,Thursday,15:25:45,7064,Tiffin
23/2/2017,Thursday,15:25:45,7064,Muffin
23/2/2017,Thursday,15:27:31,7065,Coffee
23/2/2017,Thursday,15:35:21,7066,Bread
23/2/2017,Thursday,15:41:11,7067,Cake
23/2/2017,Thursday,15:41:11,7067,Cookies
23/2/2017,Thursday,15:49:38,7068,Tea
23/2/2017,Thursday,15:49:38,7068,Spanish Brunch
23/2/2017,Thursday,15:50:40,7069,Coffee
23/2/2017,Thursday,15:50:40,7069,Hot chocolate
23/2/2017,Thursday,15:57:45,7070,Coffee
23/2/2017,Thursday,15:57:45,7070,Juice
23/2/2017,Thursday,15:57:45,7070,Coffee
23/2/2017,Thursday,15:57:45,7070,Jammie Dodgers
23/2/2017,Thursday,15:57:45,7070,Muffin
23/2/2017,Thursday,15:57:45,7070,Cake
23/2/2017,Thursday,15:57:45,7070,Bread
23/2/2017,Thursday,16:08:25,7071,Coffee
23/2/2017,Thursday,16:08:25,7071,Tiffin
23/2/2017,Thursday,16:17:16,7072,Hot chocolate
23/2/2017,Thursday,16:17:16,7072,Hot chocolate
23/2/2017,Thursday,16:17:16,7072,Coffee
23/2/2017,Thursday,16:17:16,7072,Muffin
23/2/2017,Thursday,16:17:16,7072,Tiffin
23/2/2017,Thursday,16:17:16,7072,Alfajores
23/2/2017,Thursday,16:32:01,7073,Bread
23/2/2017,Thursday,16:32:01,7073,Bread
23/2/2017,Thursday,16:36:34,7074,Tea
23/2/2017,Thursday,17:14:02,7075,Coffee
23/2/2017,Thursday,17:14:02,7075,Coffee
23/2/2017,Thursday,17:14:02,7075,Tiffin
23/2/2017,Thursday,17:14:02,7075,Muffin
23/2/2017,Thursday,17:14:02,7075,Sandwich
23/2/2017,Thursday,17:14:02,7075,Sandwich
23/2/2017,Thursday,17:14:35,7076,Jam
24/2/2017,Friday,8:20:53,7077,Toast
24/2/2017,Friday,8:28:03,7078,Afternoon with the baker
24/2/2017,Friday,8:28:03,7078,Brownie
